id,project,roadid,carriage,location,starterp,enderp,side,position,class,fault,repair,priority,comment,length,width,faulttime,inspector,inspection,seq,photoid,geom,,
MDC_RD_0521_3524,MDC_RD_0521,359,1443,SANDSTROM GROVE NORTH,49.1,51.1,R,15(Opp)20,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 13:22,SF,2021_05,4989,MDC_C10_210504_12054,,,
MDC_RD_0521_3523,MDC_RD_0521,359,1443,SANDSTROM GROVE NORTH,63,65,R,16,PVM,Scabbing,Chipseal,3,,2,1,4/05/2021 13:22,SF,2021_05,4990,MDC_C10_210504_12044,,,
MDC_RD_0521_3521,MDC_RD_0521,359,1443,SANDSTROM GROVE NORTH,70.9,73.9,L,(Opp)16,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 13:22,SF,2021_05,4991,MDC_C10_210504_12024,,,
MDC_RD_0521_3522,MDC_RD_0521,359,1443,SANDSTROM GROVE NORTH,77.9,80.9,L,16(Opp)18,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 13:22,SF,2021_05,4992,MDC_C10_210504_12032,,,
MDC_RD_0521_3525,MDC_RD_0521,1276,2961,SANDSTROM GROVE SOUTH,39.8,41.8,L,9(Opp)3,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 13:22,SF,2021_05,4993,MDC_C10_210504_12078,,,
MDC_RD_0521_3526,MDC_RD_0521,1276,2961,SANDSTROM GROVE SOUTH,45.8,53.8,L,4(Opp)7,DRA,Broken (K&C),Replace (K&C),3,,8,1,4/05/2021 13:22,SF,2021_05,4994,MDC_C10_210504_12090,,,
MDC_RD_0521_2503,MDC_RD_0521,1209,1870,SANSONS ROAD,721.5,731.5,L,,PVM,Flushing,Water Cutting,3,,10,1,3/05/2021 11:22,SF,2021_05,4995,MDC_C10_210503_11952,,,
MDC_RD_0521_2504,MDC_RD_0521,1209,1870,SANSONS ROAD,2116.5,2122.5,L,,PVM,Flushing,Water Cutting,3,,6,2,3/05/2021 11:23,SF,2021_05,4996,MDC_C10_210503_12086,,,
MDC_RD_0521_2485,MDC_RD_0521,1209,1870,SANSONS ROAD,2119.4,2125.4,R,,PVM,Flushing,Water Cutting,3,,6,1,3/05/2021 11:04,SF,2021_05,4997,MDC_C10_210503_10950,,,
MDC_RD_0521_2486,MDC_RD_0521,1226,2446,SANSONS ROAD RHS LEG,24,26,R,6,PVM,Flushing,Water Cutting,3,,2,1,3/05/2021 11:06,SF,2021_05,4998,MDC_C10_210503_11166,,,
MDC_RD_0521_2306,MDC_RD_0521,36,968,SAUNDERS ROAD,31,39,R,327,PVM,Flushing,Water Cutting,3,,8,2,3/05/2021 9:30,SF,2021_05,4999,MDC_C10_210503_01830,,,
MDC_RD_0521_2305,MDC_RD_0521,36,968,SAUNDERS ROAD,97,99,R,327,PVM,Flushing,Water Cutting,3,,2,1,3/05/2021 9:30,SF,2021_05,5000,MDC_C10_210503_01820,,,
MDC_RD_0521_2562,MDC_RD_0521,36,968,SAUNDERS ROAD,455.8,460.8,L,(Opp)361,PVM,Flushing,Water Cutting,3,,5,1,3/05/2021 11:53,SF,2021_05,5001,MDC_C10_210503_15185,,,
MDC_RD_0521_2304,MDC_RD_0521,36,968,SAUNDERS ROAD,805.8,806.8,R,327,PVM,Edgebreak,Edgebreak Repair,2,,1,1,3/05/2021 9:27,SF,2021_05,5002,MDC_C10_210503_01716,,,
MDC_RD_0521_2563,MDC_RD_0521,36,968,SAUNDERS ROAD,909.7,1039.7,L,(Opp)327,DRA,Blocked SWC,Clear,2,,130,1,3/05/2021 11:54,SF,2021_05,5003,MDC_C10_210503_15241,,,
MDC_RD_0521_2564,MDC_RD_0521,36,968,SAUNDERS ROAD,1022.7,1032.7,L,(Opp)327,SHL,High Shoulder,Grade/Roll,2,,10,1,3/05/2021 11:54,SF,2021_05,5004,MDC_C10_210503_15255,,,
MDC_RD_0521_2303,MDC_RD_0521,36,968,SAUNDERS ROAD,1153.6,1183.6,R,327,SHL,High Shoulder,Grade/Roll,2,,30,1,3/05/2021 9:27,SF,2021_05,5005,MDC_C10_210503_01660,,,
MDC_RD_0521_2565,MDC_RD_0521,36,968,SAUNDERS ROAD,1289.6,2542.9,L,(Opp)327,DRA,Blocked SWC,Clear,2,,1253.3,1,3/05/2021 11:54,SF,2021_05,5006,MDC_C10_210503_15285,,,
MDC_RD_0521_2302,MDC_RD_0521,36,968,SAUNDERS ROAD,1603.5,1613.5,R,(Opp)near #327,SHL,High Shoulder,Grade/Roll,2,,10,1,3/05/2021 9:27,SF,2021_05,5007,MDC_C10_210503_01609,,,
MDC_RD_0521_2566,MDC_RD_0521,36,968,SAUNDERS ROAD,1727.4,1767.4,L,near #327,SHL,High Shoulder,Grade/Roll,2,,40,1,3/05/2021 11:55,SF,2021_05,5008,MDC_C10_210503_15327,,,
MDC_RD_0521_2567,MDC_RD_0521,36,968,SAUNDERS ROAD,2229.2,2235.2,L,near #327,PVM,Scabbing,Chipseal,1,,6,2,3/05/2021 11:55,SF,2021_05,5009,MDC_C10_210503_15379,,,
MDC_RD_0521_2301,MDC_RD_0521,36,968,SAUNDERS ROAD,2229.2,2234.2,R,(Opp)near #327,PVM,Scabbing,Chipseal,2,,5,2,3/05/2021 9:26,SF,2021_05,5010,MDC_C10_210503_01520,,,
MDC_RD_0521_2300,MDC_RD_0521,36,968,SAUNDERS ROAD,2239,,R,(Opp)near #327,PVM,Pot Holes,Pothole Repair,1,,3,1,3/05/2021 9:26,SF,2021_05,5011,MDC_C10_210503_01520,,,
MDC_RD_0521_2568,MDC_RD_0521,36,968,SAUNDERS ROAD,2240,,L,near #327,PVM,Pot Holes,Pothole Repair,1,,3,1,3/05/2021 11:55,SF,2021_05,5012,MDC_C10_210503_15382,,,
MDC_RD_0521_2569,MDC_RD_0521,36,968,SAUNDERS ROAD,2240,,L,near #327,PVM,Pothole Patch,Pothole Repair,3,,20,1,3/05/2021 11:55,SF,2021_05,5013,MDC_C10_210503_15382,,,
MDC_RD_0521_2299,MDC_RD_0521,36,968,SAUNDERS ROAD,1269.6,2280.2,R,(Opp)near #327,DRA,Blocked SWC,Clear,2,,1010.6,1,3/05/2021 9:26,SF,2021_05,5014,MDC_C10_210503_01515,,,
MDC_RD_0521_2570,MDC_RD_0521,36,2377,SAUNDERS ROAD,2589.9,2591.9,L,(Opp)135,PVM,Scabbing,Chipseal,2,,2,1,3/05/2021 11:56,SF,2021_05,5015,MDC_C10_210503_15430,,,
MDC_RD_0521_2297,MDC_RD_0521,36,2377,SAUNDERS ROAD,2609.8,2642.8,R,135,SHL,High Shoulder,Grade/Roll,2,,33,1,3/05/2021 9:23,SF,2021_05,5016,MDC_C10_210503_01249,,,
MDC_RD_0521_2296,MDC_RD_0521,36,2377,SAUNDERS ROAD,3252.4,3254.4,R,,PVM,Flushing,Water Cutting,3,,2,1,3/05/2021 9:23,SF,2021_05,5017,MDC_C10_210503_01177,,,
MDC_RD_0521_2571,MDC_RD_0521,36,2377,SAUNDERS ROAD,3317.2,3322.2,L,,PVM,Flushing,Water Cutting,3,,5,1,3/05/2021 11:56,SF,2021_05,5018,MDC_C10_210503_15513,,,
MDC_RD_0521_2295,MDC_RD_0521,36,2377,SAUNDERS ROAD,3362.2,3372.2,R,,PVM,Flushing,Water Cutting,3,,10,1,3/05/2021 9:23,SF,2021_05,5019,MDC_C10_210503_01161,,,
MDC_RD_0521_2572,MDC_RD_0521,36,2377,SAUNDERS ROAD,3380.2,3383.2,L,,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,3,2,3/05/2021 11:56,SF,2021_05,5020,MDC_C10_210503_15526,,,
MDC_RD_0521_2573,MDC_RD_0521,36,2377,SAUNDERS ROAD,3400.1,3401.1,L,,PVM,Edgebreak Patch,Edgebreak Repair,3,,1,1,3/05/2021 11:56,SF,2021_05,5021,MDC_C10_210503_15533,,,
MDC_RD_0521_2294,MDC_RD_0521,36,2377,SAUNDERS ROAD,3409.1,3411.1,R,,PVM,Scabbing,Chipseal,3,,2,1,3/05/2021 9:23,SF,2021_05,5022,MDC_C10_210503_01147,,,
MDC_RD_0521_2293,MDC_RD_0521,36,2377,SAUNDERS ROAD,3475,3476,R,,PVM,Depression,Level Mix,3,,1,1,3/05/2021 9:22,SF,2021_05,5023,MDC_C10_210503_01137,,,
MDC_RD_0521_2292,MDC_RD_0521,36,2377,SAUNDERS ROAD,3817.4,3822.4,R,,PVM,Flushing,Water Cutting,3,,5,2,3/05/2021 9:22,SF,2021_05,5024,MDC_C10_210503_01087,,,
MDC_RD_0521_2291,MDC_RD_0521,36,2377,SAUNDERS ROAD,4081.7,4086.7,R,,PVM,Flushing,Water Cutting,3,,5,2,3/05/2021 9:22,SF,2021_05,5025,MDC_C10_210503_01052,,,
MDC_RD_0521_2574,MDC_RD_0521,36,2377,SAUNDERS ROAD,4090.5,4100.5,L,,PVM,Flushing,Water Cutting,3,,10,2,3/05/2021 11:57,SF,2021_05,5026,MDC_C10_210503_15618,,,
MDC_RD_0521_3357,MDC_RD_0521,387,1444,SEDDON STREET LINK,5,7,L,,PVM,Scabbing,Chipseal,3,,2,1,4/05/2021 9:52,SF,2021_05,5027,MDC_C10_210504_06307,,,
MDC_RD_0521_3360,MDC_RD_0521,387,1444,SEDDON STREET LINK,9,11,R,,PVM,Scabbing,Chipseal,3,,2,1,4/05/2021 9:54,SF,2021_05,5028,MDC_C10_210504_06578,,,
MDC_RD_0521_3359,MDC_RD_0521,387,1444,SEDDON STREET LINK,12,15,R,,PVM,Flushing,Water Cutting,3,,3,2,4/05/2021 9:54,SF,2021_05,5029,MDC_C10_210504_06575,,,
MDC_RD_0521_3358,MDC_RD_0521,388,1445,SEDDON STREET NORTH,258.2,259.2,R,42(Opp)45,PVM,Flushing,Water Cutting,3,,1,1,4/05/2021 9:53,SF,2021_05,5030,MDC_C10_210504_06441,,,
MDC_RD_0521_13046,MDC_RD_0521,1315,3059,SERVICE STATION LANE,11,16,R,,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,5,4,6/05/2021 16:28,RB,2021_05,5031,MDC_C12_210506_40173,,,
MDC_RD_0521_13045,MDC_RD_0521,1315,3059,SERVICE STATION LANE,14,25,R,,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,11,4,6/05/2021 16:28,RB,2021_05,5032,MDC_C12_210506_40162,,,
MDC_RD_0521_13044,MDC_RD_0521,1315,3059,SERVICE STATION LANE,37,43,L,,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,6,2,6/05/2021 16:28,RB,2021_05,5033,MDC_C12_210506_40144,,,
MDC_RD_0521_13043,MDC_RD_0521,1315,3059,SERVICE STATION LANE,39,59,L,,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,20,8,6/05/2021 16:27,RB,2021_05,5034,MDC_C12_210506_40092,,,
MDC_RD_0521_997,MDC_RD_0521,75,1106,SETTERS LINE,11,16,R,(Opp)388,PVM,Flushing,Water Cutting,3,,5,2,1/05/2021 12:03,SF,2021_05,5035,MDC_C10_210501_14350,,,
MDC_RD_0521_996,MDC_RD_0521,75,1106,SETTERS LINE,379.9,389.9,R,(Opp)388,SHL,High Shoulder,Grade/Roll,2,,10,1,1/05/2021 12:03,SF,2021_05,5036,MDC_C10_210501_14310,,,
MDC_RD_0521_993,MDC_RD_0521,75,1106,SETTERS LINE,1001.6,1051.6,L,between #325 & #291,SHL,High Shoulder,Grade/Roll,2,,50,1,1/05/2021 11:48,SF,2021_05,5037,MDC_C10_210501_13971,,,
MDC_RD_0521_995,MDC_RD_0521,75,1106,SETTERS LINE,1381.5,1401.5,R,(Opp)between #287 & #221-149,SHL,High Shoulder,Grade/Roll,2,,20,1,1/05/2021 12:02,SF,2021_05,5038,MDC_C10_210501_14206,,,
MDC_RD_0521_994,MDC_RD_0521,75,1106,SETTERS LINE,1966.3,1967.3,R,221-149,PVM,Scabbing,Chipseal,3,,1,1,1/05/2021 11:49,SF,2021_05,5039,MDC_C10_210501_14115,,,
MDC_RD_0521_2750,MDC_RD_0521,492,994,SEVERN STREET,20.8,30.8,R,68(Opp)69,PVM,Flushing,Water Cutting,3,,10,1,3/05/2021 13:41,SF,2021_05,5040,MDC_C10_210503_21655,,,
MDC_RD_0521_2751,MDC_RD_0521,492,2601,SEVERN STREET,277.2,287.2,L,(Opp)43,PVM,Flushing,Water Cutting,3,,10,1,3/05/2021 13:42,SF,2021_05,5041,MDC_C10_210503_21707,,,
MDC_RD_0521_2765,MDC_RD_0521,492,2602,SEVERN STREET,390.6,391.6,R,33,PVM,Edgebreak Patch,Edgebreak Repair,3,,1,1,3/05/2021 13:45,SF,2021_05,5042,MDC_C10_210503_22051,,,
MDC_RD_0521_2752,MDC_RD_0521,492,2602,SEVERN STREET,421.3,431.3,L,30(Opp)29,PVM,Flushing,Water Cutting,3,,10,1,3/05/2021 13:42,SF,2021_05,5043,MDC_C10_210503_21729,,,
MDC_RD_0521_2764,MDC_RD_0521,492,2602,SEVERN STREET,437.2,438.2,R,29,PVM,Edgebreak Patch,Edgebreak Repair,3,,1,1,3/05/2021 13:45,SF,2021_05,5044,MDC_C10_210503_22041,,,
MDC_RD_0521_1004,MDC_RD_0521,78,3028,SKERMAN LINE,378,388,R,18,PVM,Flushing,Water Cutting,3,,10,1,1/05/2021 12:06,SF,2021_05,5162,MDC_C10_210501_14741,,,
MDC_RD_0521_2753,MDC_RD_0521,492,2602,SEVERN STREET,455.1,461.1,L,(Opp)25,SHL,High Shoulder,Grade/Roll,2,,6,1,3/05/2021 13:42,SF,2021_05,5045,MDC_C10_210503_21735,,,
MDC_RD_0521_2763,MDC_RD_0521,492,2602,SEVERN STREET,469,470,R,25,PVM,Alligator Cracking (C/S Rd),Crackseal,3,,1,1,3/05/2021 13:45,SF,2021_05,5046,MDC_C10_210503_22023,,,
MDC_RD_0521_2757,MDC_RD_0521,492,2603,SEVERN STREET,491.9,491.9,R,,PVM,Flushing,Water Cutting,3,,0,1,3/05/2021 13:43,SF,2021_05,5047,MDC_C10_210503_21873,,,
MDC_RD_0521_2759,MDC_RD_0521,492,2603,SEVERN STREET,491.9,495.9,R,,PVM,Flushing,Water Cutting,3,,4,1,3/05/2021 13:43,SF,2021_05,5048,MDC_C10_210503_21857,,,
MDC_RD_0521_2761,MDC_RD_0521,492,2603,SEVERN STREET,494.9,495.9,R,23-30B,PVM,Alligator Cracking (C/S Rd),Crackseal,3,,1,1,3/05/2021 13:43,SF,2021_05,5049,MDC_C10_210503_21854,,,
MDC_RD_0521_2760,MDC_RD_0521,492,2603,SEVERN STREET,476.9,496.9,R,23-30B,PVM,Joint Cracking,Jointseal,3,,20,1,3/05/2021 13:43,SF,2021_05,5050,MDC_C10_210503_21860,,,
MDC_RD_0521_2758,MDC_RD_0521,492,2603,SEVERN STREET,496.9,497.9,R,23-30B,PVM,Alligator Cracking (C/S Rd),Crackseal,3,,1,1,3/05/2021 13:43,SF,2021_05,5051,MDC_C10_210503_21853,,,
MDC_RD_0521_2754,MDC_RD_0521,492,2603,SEVERN STREET,505.9,655.6,L,(Opp)23-30B,PVM,Flushing,Water Cutting,3,,149.7,1,3/05/2021 13:42,SF,2021_05,5052,MDC_C10_210503_21757,,,
MDC_RD_0521_2756,MDC_RD_0521,492,2604,SEVERN STREET,492.9,656.6,R,,PVM,Flushing,Water Cutting,3,,163.7,1,3/05/2021 13:43,SF,2021_05,5053,MDC_C10_210503_21825,,,
MDC_RD_0521_2755,MDC_RD_0521,492,2604,SEVERN STREET,715.4,716.4,L,,PVM,Depression,Level Mix,2,,1,1,3/05/2021 13:42,SF,2021_05,5054,MDC_C10_210503_21807,,,
MDC_RD_0521_4047,MDC_RD_0521,1252,2697,SHEDDAN ROAD,21,22,L,,PVM,Edgebreak,Edgebreak Repair,2,,1,1,5/05/2021 13:33,SF,2021_05,5055,MDC_C10_210505_00016,,,
MDC_RD_0521_4055,MDC_RD_0521,1252,2697,SHEDDAN ROAD,43.9,44.9,R,,PVM,Edgebreak,Edgebreak Repair,1,,1,1,5/05/2021 13:34,SF,2021_05,5056,MDC_C10_210505_00081,,,
MDC_RD_0521_4054,MDC_RD_0521,1252,2697,SHEDDAN ROAD,70.8,80.8,R,,PVM,Alligator Cracking (C/S Rd),Crackseal,3,,10,1,5/05/2021 13:34,SF,2021_05,5057,MDC_C10_210505_00069,,,
MDC_RD_0521_4048,MDC_RD_0521,1252,2697,SHEDDAN ROAD,113.8,123.8,L,11,PVM,Edgebreak Patch,Edgebreak Repair,3,,10,1,5/05/2021 13:33,SF,2021_05,5058,MDC_C10_210505_00036,,,
MDC_RD_0521_4049,MDC_RD_0521,1252,2697,SHEDDAN ROAD,124.7,132.7,L,11,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,8,1,5/05/2021 13:33,SF,2021_05,5059,MDC_C10_210505_00040,,,
MDC_RD_0521_4053,MDC_RD_0521,1252,2697,SHEDDAN ROAD,110.7,125.7,R,11,PVM,Scabbing,Chipseal,3,,15,8,5/05/2021 13:33,SF,2021_05,5060,MDC_C10_210505_00056,,,
MDC_RD_0521_4052,MDC_RD_0521,1252,2697,SHEDDAN ROAD,126,,R,11,PVM,Pothole Patch,Pothole Repair,3,,25,1,5/05/2021 13:33,SF,2021_05,5061,MDC_C10_210505_00056,,,
MDC_RD_0521_4050,MDC_RD_0521,1252,2697,SHEDDAN ROAD,129,,L,11,PVM,Pot Holes,Pothole Repair,1,,15,1,5/05/2021 13:33,SF,2021_05,5062,MDC_C10_210505_00038,,,
MDC_RD_0521_4051,MDC_RD_0521,1252,2697,SHEDDAN ROAD,132,,L,11,PVM,Pot Holes,Pothole Repair,1,,6,1,5/05/2021 13:33,SF,2021_05,5063,MDC_C10_210505_00055,,,
MDC_RD_0521_641,MDC_RD_0521,430,1304,SHELTON PLACE LINK,42.4,48.4,L,(Opp)1,DRA,Broken (K&C),Replace (K&C),3,,6,1,1/05/2021 9:27,SF,2021_05,5064,MDC_C10_210501_02253,,,
MDC_RD_0521_653,MDC_RD_0521,430,1304,SHELTON PLACE LINK,64.2,68.2,R,2(Opp)40-233B,DRA,Broken (K&C),Replace (K&C),3,,4,1,1/05/2021 9:29,SF,2021_05,5065,MDC_C10_210501_02439,,,
MDC_RD_0521_647,MDC_RD_0521,431,1305,SHELTON PLACE NORTH,17.8,21.8,R,23-4/37(Opp)40,DRA,Broken (K&C),Replace (K&C),3,,4,1,1/05/2021 9:28,SF,2021_05,5066,MDC_C10_210501_02357,,,
MDC_RD_0521_642,MDC_RD_0521,431,1305,SHELTON PLACE NORTH,39.7,45.7,L,39(Opp)24,DRA,Broken (K&C),Replace (K&C),3,,6,1,1/05/2021 9:27,SF,2021_05,5067,MDC_C10_210501_02283,,,
MDC_RD_0521_646,MDC_RD_0521,431,1305,SHELTON PLACE NORTH,69.4,72.4,R,26(Opp)37,PVM,Flushing,Water Cutting,3,,3,2,1/05/2021 9:28,SF,2021_05,5068,MDC_C10_210501_02345,,,
MDC_RD_0521_643,MDC_RD_0521,431,1305,SHELTON PLACE NORTH,84.3,88.3,L,37(Opp)26,PVM,Flushing,Water Cutting,3,,4,3,1/05/2021 9:27,SF,2021_05,5069,MDC_C10_210501_02293,,,
MDC_RD_0521_644,MDC_RD_0521,431,1305,SHELTON PLACE NORTH,125,133,L,35,DRA,Broken (K&C),Replace (K&C),3,,8,1,1/05/2021 9:27,SF,2021_05,5070,MDC_C10_210501_02309,,,
MDC_RD_0521_645,MDC_RD_0521,431,1305,SHELTON PLACE NORTH,134.2,142.2,L,32,DRA,Broken (K&C),Replace (K&C),3,,8,1,1/05/2021 9:27,SF,2021_05,5071,MDC_C10_210501_02315,,,
MDC_RD_0521_648,MDC_RD_0521,1168,1306,SHELTON PLACE SOUTH,14,15,R,21(Opp)2,PVM,Flushing,Water Cutting,3,,1,3,1/05/2021 9:28,SF,2021_05,5072,MDC_C10_210501_02365,,,
MDC_RD_0521_652,MDC_RD_0521,1168,1306,SHELTON PLACE SOUTH,44,50,R,4-703(Opp)19,DRA,Broken (K&C),Replace (K&C),3,,6,1,1/05/2021 9:28,SF,2021_05,5073,MDC_C10_210501_02417,,,
MDC_RD_0521_649,MDC_RD_0521,1168,1306,SHELTON PLACE SOUTH,86.1,89.1,L,18(Opp)14,DRA,Broken (K&C),Replace (K&C),3,,3,1,1/05/2021 9:28,SF,2021_05,5074,MDC_C10_210501_02381,,,
MDC_RD_0521_650,MDC_RD_0521,1168,1306,SHELTON PLACE SOUTH,97.9,100.9,L,17(Opp)5,PVM,Flushing,Water Cutting,3,,3,5,1/05/2021 9:28,SF,2021_05,5075,MDC_C10_210501_02390,,,
MDC_RD_0521_651,MDC_RD_0521,1168,1306,SHELTON PLACE SOUTH,114.3,117.3,L,14(Opp)18,PVM,Flushing,Water Cutting,3,,3,5,1/05/2021 9:28,SF,2021_05,5076,MDC_C10_210501_02401,,,
MDC_RD_0521_12925,MDC_RD_0521,1311,3051,SHERWELL ST,151.9,154.9,L,,PVM,Shoulder Damage,Shoulder Repair,3,,3,1,6/05/2021 15:04,RB,2021_05,5077,MDC_C12_210506_33085,,,
MDC_RD_0521_3838,MDC_RD_0521,364,1403,SHERWILL STREET EAST,52.7,60.7,R,68(Opp)67,DRA,Broken (K&C),Replace (K&C),3,,8,1,4/05/2021 14:21,SF,2021_05,5078,MDC_C10_210504_17973,,,
MDC_RD_0521_3837,MDC_RD_0521,364,1403,SHERWILL STREET EAST,89.6,90.6,R,64(Opp)63-7,PVM,Scabbing,Chipseal,3,,1,1,4/05/2021 14:21,SF,2021_05,5079,MDC_C10_210504_17967,,,
MDC_RD_0521_3711,MDC_RD_0521,364,1403,SHERWILL STREET EAST,142.4,145.4,L,59(Opp)58,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 14:06,SF,2021_05,5080,MDC_C10_210504_16218,,,
MDC_RD_0521_3712,MDC_RD_0521,364,1404,SHERWILL STREET EAST,165.3,166.3,L,57(Opp)56,DRA,Broken (K&C),Replace (K&C),3,,1,1,4/05/2021 14:06,SF,2021_05,5081,MDC_C10_210504_16228,,,
MDC_RD_0521_3822,MDC_RD_0521,364,1404,SHERWILL STREET EAST,167.2,168.2,R,56(Opp)55,PVM,Scabbing,Chipseal,3,,1,1,4/05/2021 14:19,SF,2021_05,5082,MDC_C10_210504_17737,,,
MDC_RD_0521_3821,MDC_RD_0521,364,1404,SHERWILL STREET EAST,178.2,181.2,R,56(Opp)55,DRA,Broken (K&C),Replace (K&C),2,,3,1,4/05/2021 14:19,SF,2021_05,5083,MDC_C10_210504_17731,,,
MDC_RD_0521_3820,MDC_RD_0521,364,1404,SHERWILL STREET EAST,198,,R,54(Opp)53,PVM,Raised/Sunken/Damaged M/H/SV,Repair,3,,1,1,4/05/2021 14:19,SF,2021_05,5084,MDC_C10_210504_17727,,,
MDC_RD_0521_3819,MDC_RD_0521,364,1404,SHERWILL STREET EAST,213.1,216.1,R,52(Opp)51,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 14:19,SF,2021_05,5085,MDC_C10_210504_17723,,,
MDC_RD_0521_3818,MDC_RD_0521,364,1404,SHERWILL STREET EAST,241,245,R,48(Opp)45,DRA,Uphill Grade,Replace (K&C),3,,4,1,4/05/2021 14:19,SF,2021_05,5086,MDC_C10_210504_17717,,,
MDC_RD_0521_3713,MDC_RD_0521,364,1404,SHERWILL STREET EAST,261.9,263.9,L,43(Opp)46,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 14:06,SF,2021_05,5087,MDC_C10_210504_16250,,,
MDC_RD_0521_3817,MDC_RD_0521,364,1404,SHERWILL STREET EAST,291.8,294.8,R,44(Opp)41,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 14:19,SF,2021_05,5088,MDC_C10_210504_17707,,,
MDC_RD_0521_3816,MDC_RD_0521,364,1404,SHERWILL STREET EAST,326.7,328.7,R,40(Opp)37,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 14:19,SF,2021_05,5089,MDC_C10_210504_17699,,,
MDC_RD_0521_3714,MDC_RD_0521,364,1405,SHERWILL STREET EAST,431.5,435.5,L,17(Opp)30,DRA,Broken (K&C),Replace (K&C),3,,4,1,4/05/2021 14:06,SF,2021_05,5090,MDC_C10_210504_16285,,,
MDC_RD_0521_3785,MDC_RD_0521,364,1405,SHERWILL STREET EAST,430.5,433.5,R,30(Opp)17,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 14:15,SF,2021_05,5091,MDC_C10_210504_17230,,,
MDC_RD_0521_3784,MDC_RD_0521,364,1405,SHERWILL STREET EAST,522.4,525.4,R,20(Opp)17,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 14:14,SF,2021_05,5092,MDC_C10_210504_17212,,,
MDC_RD_0521_3715,MDC_RD_0521,364,1406,SHERWILL STREET EAST,578.2,583.2,L,77(Opp)18,PVM,Flushing,Water Cutting,3,,5,1,4/05/2021 14:06,SF,2021_05,5093,MDC_C10_210504_16313,,,
MDC_RD_0521_3734,MDC_RD_0521,364,1406,SHERWILL STREET EAST,595.1,597.1,R,16(Opp)17,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 14:09,SF,2021_05,5094,MDC_C10_210504_16651,,,
MDC_RD_0521_3733,MDC_RD_0521,364,1406,SHERWILL STREET EAST,645.8,649.8,L,(Opp)13,PVM,Flushing,Water Cutting,3,,4,1,4/05/2021 14:09,SF,2021_05,5095,MDC_C10_210504_16637,,,
MDC_RD_0521_3716,MDC_RD_0521,364,1406,SHERWILL STREET EAST,652.8,655.8,L,13,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 14:07,SF,2021_05,5096,MDC_C10_210504_16327,,,
MDC_RD_0521_3723,MDC_RD_0521,364,1407,SHERWILL STREET EAST,684.6,688.6,R,12-3/104(Opp)9,PVM,Flushing,Water Cutting,3,,4,2,4/05/2021 14:07,SF,2021_05,5097,MDC_C10_210504_16423,,,
MDC_RD_0521_3717,MDC_RD_0521,364,1407,SHERWILL STREET EAST,698.6,703.6,L,9(Opp)10,DRA,Broken (K&C),Replace (K&C),2,,5,1,4/05/2021 14:07,SF,2021_05,5098,MDC_C10_210504_16335,,,
MDC_RD_0521_3722,MDC_RD_0521,364,1407,SHERWILL STREET EAST,694.5,714.5,R,8(Opp)5-1/39,PVM,Flushing,Water Cutting,3,,20,1,4/05/2021 14:07,SF,2021_05,5099,MDC_C10_210504_16417,,,
MDC_RD_0521_3718,MDC_RD_0521,364,1407,SHERWILL STREET EAST,728.5,758.5,L,5-1/39(Opp)8,PVM,Flushing,Water Cutting,3,,30,2,4/05/2021 14:07,SF,2021_05,5100,MDC_C10_210504_16343,,,
MDC_RD_0521_3721,MDC_RD_0521,364,1407,SHERWILL STREET EAST,756.3,758.3,R,6(Opp)1,PVM,Scabbing,Chipseal,3,,2,1,4/05/2021 14:07,SF,2021_05,5101,MDC_C10_210504_16405,,,
MDC_RD_0521_3719,MDC_RD_0521,364,1407,SHERWILL STREET EAST,799.2,801.2,L,,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 14:07,SF,2021_05,5102,MDC_C10_210504_16361,,,
MDC_RD_0521_3720,MDC_RD_0521,364,1407,SHERWILL STREET EAST,801.1,806.1,L,,PVM,Flushing,Water Cutting,3,,5,1,4/05/2021 14:07,SF,2021_05,5103,MDC_C10_210504_16363,,,
MDC_RD_0521_3581,MDC_RD_0521,342,1420,SHERWILL STREET WEST,29.8,48.7,L,,PVM,Flushing,Water Cutting,3,,18.9,2,4/05/2021 13:30,SF,2021_05,5104,MDC_C10_210504_13033,,,
